id,lat,lon
1999270760,54.8356938,38.1763658
1999270761,54.8357079,38.2591111
1999270762,54.8357113,38.2611188
1999270763,54.8358549,38.1780109
1999270764,54.8358731,38.2621732
1999270765,54.8359828,38.2609666
1999270766,54.8359926,38.1793157
1999270767,54.8360696,38.1806083
1999270768,54.8360827,38.2637321
1999270769,54.8361069,38.1802518
1999270770,54.8360976,38.2579907
1999270772,54.8361920,38.2604800
1999270773,54.8362310,38.2575736
1999270774,54.8362883,38.1825459
1999270775,54.8363790,38.1833110
1999270776,54.8363833,38.2601883
1999270778,54.8365732,38.2606903
1999270779,54.8366579,38.1862765
1999270780,54.8367558,38.1872101
1999270781,54.8368113,38.2605363
1999270782,54.8369341,38.2594913
1999270784,54.8371867,38.2405829
1999270785,54.8372494,38.2404225
1999270786,54.8372500,38.2600014
1999270787,54.8372636,38.1915864
1999270788,54.8374157,38.1922039
1999270789,54.8374335,38.2578786
1999270790,54.8375197,38.1926795
1999270792,54.8377639,38.1937110
1999270794,54.8379521,38.2499870
1999270795,54.8379734,38.2592720
1999270796,54.8380033,38.2505429
1999270798,54.8380449,38.2565981
1999270799,54.8382474,38.1951924
1999270800,54.8382580,38.2524102
1999270801,54.8383075,38.2526193
1999270802,54.8383249,38.2559660
1999270804,54.8383519,38.2525194
1999270805,54.8383818,38.2527082
1999270806,54.8383974,38.2525900
1999270808,54.8386615,38.1962497
1999270810,54.8386595,38.2587938
1999270813,54.8390434,38.1978542
1999270814,54.8390535,38.2525379
1999270817,54.8390788,38.1971311
1999270819,54.8390981,38.2584870
1999270821,54.8391241,38.1977327
1999270823,54.8391894,38.2524200
1999270826,54.8390929,38.2533401
1999270827,54.8392697,38.1975199
1999270830,54.8395792,38.1981624
1999270838,54.8405807,38.2561598
1999270839,54.8405993,38.2556428
1999270840,54.8406366,38.2556086
1999270841,54.8406835,38.2556462
1999270842,54.8406854,38.2557897
1999270843,54.8407049,38.2557287
1999270845,54.8408604,38.2547750
1999270846,54.8408665,38.2548492
1999270847,54.8408819,38.2537148
1999270848,54.8408826,38.2548986
1999270849,54.8409255,38.2539937
1999270850,54.8409970,38.2546639
1999270851,54.8410195,38.2558870
1999270853,54.8410486,38.2539522
1999270854,54.8410502,38.2540238
1999270855,54.8410585,38.2538806
1999270856,54.8410667,38.2541012
1999270857,54.8410832,38.2538290
1999270858,54.8411030,38.2536747
1999270859,54.8410997,38.2541671
1999270860,54.8411504,38.2548066
1999270861,54.8411538,38.2548010
1999270863,54.8411935,38.2548466
1999270864,54.8412110,38.2550229
1999270865,54.8412804,38.2544103
1999270866,54.8412760,38.2545564
1999270867,54.8412861,38.2551058
1999270868,54.8413065,38.2544699
1999270869,54.8413086,38.2565415
1999270870,54.8413375,38.2564547
1999270872,54.8413892,38.2569687
1999270873,54.8414006,38.2552236
1999270874,54.8413968,38.2566301
1999270875,54.8414257,38.2565433
1999270876,54.8414762,38.2551888
1999270877,54.8414895,38.2552894
1999270878,54.8415014,38.2537426
1999270879,54.8414935,38.2553193
1999270880,54.8414927,38.2563740
1999270881,54.8415214,38.2536525
1999270883,54.8415838,38.2561071
1999270884,54.8415962,38.2549391
1999270885,54.8416648,38.2558534
1999270886,54.8416585,38.2561840
1999270887,54.8417552,38.2555886
1999270888,54.8417436,38.2559345
1999270892,54.8420212,38.2385330
1999270893,54.8420225,38.2526252
1999270894,54.8420923,38.2385137
1999270895,54.8421158,38.2554673
1999270896,54.8421525,38.2543727
1999270897,54.8421549,38.2544720
1999270899,54.8421611,38.2553351
1999270900,54.8421796,38.2385559
1999270903,54.8422570,38.2590605
1999270906,54.8424423,38.2560095
1999270907,54.8424885,38.2558461
1999270909,54.8425029,38.2558257
1999270910,54.8425527,38.2535745
1999270911,54.8425680,38.2557913
1999270915,54.8426900,38.2537455
1999270917,54.8427751,38.2539460
1999270918,54.8428184,38.2516447
1999270919,54.8428836,38.2538326
1999270920,54.8429175,38.2564377
1999270923,54.8429724,38.2561241
1999270924,54.8429549,38.2455284
1999270925,54.8430054,38.2561198
1999270926,54.8430334,38.2560911
1999270927,54.8430732,38.2538549
1999270932,54.8433024,38.2510042
1999270934,54.8433489,38.2500538
1999270935,54.8433366,38.2505250
1999270936,54.8433420,38.2508294
1999270938,54.8433638,38.2509586
1999270939,54.8433702,38.2556126
1999270940,54.8433974,38.2505974
1999270941,54.8434001,38.2507666
1999270942,54.8434385,38.2564720
1999270945,54.8435583,38.2540097
1999270946,54.8435454,38.2555540
1999270948,54.8435505,38.2498116
1999270952,54.8436718,38.2564396
1999270956,54.8437127,38.2549331
1999270960,54.8438019,38.2550758
1999270962,54.8439086,38.2539237
1999270964,54.8440218,38.2538251
1999270965,54.8440087,38.2538898
1999270966,54.8440152,38.2539511
1999270967,54.8440414,38.2541114
1999270968,54.8440288,38.2563059
1999270970,54.8440537,38.2541532
1999270972,54.8440497,38.2542643
1999270974,54.8440837,38.2541970
1999270976,54.8440922,38.2540735
1999270979,54.8441330,38.2546736
1999270981,54.8441610,38.2535403
1999270983,54.8441909,38.2538696
1999270985,54.8441864,38.2543468
1999270989,54.8442229,38.2544001
1999270991,54.8442567,38.2544272
1999270993,54.8442686,38.2537090
1999270995,54.8442633,38.2543165
1999270996,54.8443006,38.2532549
1999270998,54.8443126,38.2530700
1999271001,54.8443383,38.2532414
1999271003,54.8443300,38.2535820
1999271004,54.8443386,38.2544239
1999271006,54.8443601,38.2541165
1999271008,54.8443720,38.2544268
1999271010,54.8443600,38.2545853
1999271012,54.8443739,38.2550748
1999271014,54.8443718,38.2560506
1999271016,54.8443765,38.2532635
1999271018,54.8444062,38.2543867
1999271022,54.8444315,38.2532396
1999271024,54.8444401,38.2533545
1999271026,54.8444321,38.2539676
1999271028,54.8444856,38.2544995
1999271030,54.8444931,38.2538415
1999271032,54.8445332,38.2541196
1999271034,54.8445695,38.2540433
1999271038,54.8445911,38.2558075
1999271040,54.8446063,38.2536076
1999271043,54.8446715,38.2535990
1999271045,54.8446636,38.2536933
1999271047,54.8446718,38.2538279
1999271049,54.8446779,38.2537550
1999271051,54.8447280,38.2527594
1999271053,54.8447711,38.2537399
1999271055,54.8448935,38.2530141
1999271060,54.8449473,38.2551553
1999271061,54.8450048,38.2546690
1999271064,54.8450929,38.2553623
1999271066,54.8451089,38.2548186
1999271068,54.8451294,38.2520030
1999271070,54.8451313,38.2619481
1999271072,54.8451602,38.2547112
1999271073,54.8452270,38.2555527
1999271075,54.8452515,38.2516350
1999271076,54.8452468,38.2550169
1999271077,54.8452739,38.2517223
1999271078,54.8452814,38.2522435
1999271079,54.8453513,38.2531453
1999271080,54.8453758,38.2516798
1999271082,54.8454397,38.2517712
1999271083,54.8454371,38.2531453
1999271084,54.8454402,38.2548896
1999271085,54.8454644,38.2520279
1999271087,54.8455188,38.2539611
1999271089,54.8456343,38.2550149
1999271090,54.8456493,38.2537949
1999271091,54.8456977,38.2546868
1999271092,54.8457406,38.2528129
1999271094,54.8457703,38.2529791
1999271095,54.8457940,38.2536409
1999271096,54.8458033,38.2544404
1999271098,54.8459013,38.2535964
1999271099,54.8460211,38.2541539
1999271100,54.8460301,38.2614162
1999271101,54.8462936,38.2499715
1999271102,54.8461696,38.2534991
1999271104,54.8461960,38.2544404
1999271105,54.8462685,38.2554245
1999271106,54.8463015,38.2544347
1999271107,54.8464269,38.2543946
1999271108,54.8465406,38.2533694
1999271109,54.8466051,38.2544863
1999271112,54.8466744,38.2545951
1999271116,54.8468097,38.2550822
1999271117,54.8468579,38.2532398
1999271118,54.8469020,38.2556553
1999271120,54.8470245,38.2560326
1999271121,54.8471145,38.2529845
1999271122,54.8471808,38.2562839
1999271123,54.8472708,38.2528953
1999271124,54.8472967,38.2566822
1999271126,54.8473116,38.2569515
1999271127,54.8473297,38.2566134
1999271128,54.8473908,38.2575475
1999271130,54.8474295,38.2562667
1999271132,54.8475345,38.2527900
1999271135,54.8476861,38.2528062
1999271137,54.8477421,38.2561046
1999271139,54.8477982,38.2580747
1999271140,54.8479008,38.2529642
1999271142,54.8479987,38.2558453
1999271144,54.8480524,38.2531871
1999271148,54.8481807,38.2535761
1999271150,54.8481807,38.2555779
1999271152,54.8482437,38.2584730
1999271154,54.8482647,38.2541191
1999271156,54.8482810,38.2551564
1999271160,54.8483044,38.2546094
1999271164,54.8483162,38.2585561
1999271168,54.8484371,38.2584530
1999271170,54.8484301,38.2587853
1999271171,54.8484713,38.2588512
1999271173,54.8485126,38.2588713
1999271175,54.8487545,38.2586904
1999271176,54.8487642,38.2586532
1999271181,54.8487831,38.2586331
1999271183,54.8489390,38.2585945
1999271186,54.8489551,38.2587510
1999271189,54.8490979,38.2585598
1999271192,54.8491618,38.2584844
1999271195,54.8491951,38.2583426
1999271198,54.8493723,38.2585398
1999591939,54.8451341,38.2555874
1999591940,54.8450426,38.2561638
1999591941,54.8449331,38.2560047
1999591942,54.8452436,38.2557465
2000009760,54.8399305,38.2528650
2000009761,54.8406597,38.2534678
2000009762,54.8406850,38.2557125
2000009763,54.8409400,38.2544979
2000009764,54.8409837,38.2545393
2000009765,54.8409994,38.2542710
2000009766,54.8410216,38.2542364
2000009767,54.8410088,38.2542460
2000009768,54.8410376,38.2542364
2000009769,54.8410349,38.2543075
2000009770,54.8410316,38.2544427
2000009771,54.8410470,38.2534208
2000009772,54.8410545,38.2536897
2000009773,54.8410542,38.2542479
2000009774,54.8410784,38.2543507
2000009775,54.8411062,38.2541739
2000009776,54.8410940,38.2542145
2000009777,54.8410991,38.2542911
2000009778,54.8412066,38.2534014
2000009779,54.8412136,38.2544055
2000009780,54.8412225,38.2544305
2000009781,54.8412241,38.2544613
2000009782,54.8412175,38.2544949
2000009783,54.8412153,38.2546089
2000009785,54.8414509,38.2552004
2000009786,54.8415332,38.2549272
2000009787,54.8415514,38.2548710
2000009789,54.8421211,38.2554519
2000009790,54.8424881,38.2553787
2000009791,54.8425044,38.2558437
2000009792,54.8425326,38.2552562
2000009793,54.8425585,38.2551847
2000009794,54.8425784,38.2558056
2000009795,54.8426846,38.2555938
2000009796,54.8427280,38.2554741
2000009797,54.8427550,38.2553997
2000009798,54.8430301,38.2562798
2000009799,54.8435127,38.2547166
2000009800,54.8436294,38.2548955
2000009801,54.8436499,38.2544466
2000009802,54.8437390,38.2546797
2000009803,54.8437666,38.2546255
2000009804,54.8437952,38.2547647
2001813510,54.8407847,38.2468241
2001813514,54.8402456,38.2469641
2001813522,54.8429034,38.2474808
2001813525,54.8378838,38.2473027
2001813529,54.8378777,38.2476727
2001813531,54.8378933,38.2472198
2001813533,54.8379087,38.2480012
2001813535,54.8379254,38.2472869
2001813538,54.8379553,38.2484959
2001813540,54.8379605,38.2476513
2001813542,54.8379921,38.2479784
2001813544,54.8380399,38.2484746
2001813546,54.8380476,38.2478142
2001813548,54.8380621,38.2472925
2001813550,54.8380593,38.2479602
2001813552,54.8380624,38.2496325
2001813554,54.8380798,38.2475030
2001813556,54.8381232,38.2480047
2001813558,54.8381132,38.2501710
2001813560,54.8381409,38.2482153
2001813568,54.8381489,38.2496051
2001813570,54.8381592,38.2477871
2001813572,54.8381709,38.2479332
2001813574,54.8381818,38.2486615
2001813576,54.8381994,38.2488720
2001813578,54.8382049,38.2491131
2001813580,54.8382006,38.2501423
2001813582,54.8382201,38.2513046
2001813583,54.8382444,38.2495746
2001813584,54.8382905,38.2501125
2001813585,54.8382857,38.2520094
2001813586,54.8383104,38.2512811
2001813587,54.8383329,38.2506073
2001813589,54.8383713,38.2508096
2001813591,54.8383889,38.2510201
2001813593,54.8383783,38.2519853
2001813595,54.8384182,38.2514810
2001813597,54.8384226,38.2524758
2001813599,54.8384358,38.2516915
2001813601,54.8384839,38.2521355
2001813604,54.8385027,38.2523441
2001813606,54.8387020,38.2471307
2001813608,54.8387197,38.2473412
2001813610,54.8387490,38.2489726
2001813612,54.8387662,38.2470419
2001813614,54.8387631,38.2478430
2001813616,54.8387808,38.2480535
2001813618,54.8387759,38.2492868
2001813620,54.8388217,38.2484997
2001813622,54.8388393,38.2487102
2001813624,54.8388426,38.2500897
2001813626,54.8388726,38.2482672
2001813628,54.8388749,38.2504673
2001813630,54.8389866,38.2503287
2001813632,54.8390046,38.2505317
2001813634,54.8390112,38.2506478
2001813636,54.8390210,38.2519902
2001813638,54.8390288,38.2508584
2001813640,54.8390397,38.2521988
2001813642,54.8390486,38.2483834
2001813644,54.8390727,38.2486552
2001813645,54.8390743,38.2513080
2001813646,54.8390919,38.2515185
2001813647,54.8391205,38.2473472
2001813648,54.8391312,38.2474696
2001813649,54.8391376,38.2506673
2001813650,54.8391731,38.2510605
2001813651,54.8391852,38.2482318
2001813652,54.8391952,38.2483442
2001813653,54.8392152,38.2517684
2001813654,54.8392273,38.2523486
2001813655,54.8393209,38.2491461
2001813656,54.8393608,38.2511744
2001813657,54.8393895,38.2499485
2001813658,54.8393774,38.2514731
2001813659,54.8395160,38.2481425
2001813660,54.8395246,38.2482483
2001813661,54.8396796,38.2482103
2001813662,54.8396757,38.2511217
2001813663,54.8397009,38.2484725
2001813664,54.8396923,38.2514204
2001813665,54.8397883,38.2472974
2001813666,54.8391418,38.2538773
2001813667,54.8398201,38.2489222
2001813668,54.8398294,38.2490421
2001813669,54.8398522,38.2484355
2001813670,54.8398455,38.2500997
2001813671,54.8398634,38.2503027
2001813673,54.8399011,38.2489032
2001813674,54.8398974,38.2529782
2001813675,54.8399104,38.2490232
2001813676,54.8399794,38.2528409
2001813677,54.8400156,38.2465275
2001813678,54.8400296,38.2466808
2001813679,54.8400329,38.2525149
2001813680,54.8400882,38.2504279
2001813681,54.8400997,38.2465019
2001813682,54.8401134,38.2466541
2001813683,54.8401190,38.2467159
2001813684,54.8401088,38.2483874
2001813685,54.8401310,38.2468439
2001813686,54.8401432,38.2487326
2001813687,54.8401704,38.2472644
2001813688,54.8401888,38.2469226
2001813690,54.8402044,38.2471122
2001813691,54.8401948,38.2503443
2001813692,54.8402726,38.2501556
2001813693,54.8403286,38.2500225
2001813694,54.8402416,38.2540613
2001813695,54.8403659,38.2501632
2001813696,54.8403729,38.2513520
2001813697,54.8403892,38.2499391
2001813698,54.8403984,38.2495399
2001813699,54.8403942,38.2509545
2001813700,54.8404072,38.2514087
2001813701,54.8404175,38.2497404
2001813702,54.8404442,38.2497327
2001813703,54.8404464,38.2497559
2001813704,54.8403472,38.2535079
2001813705,54.8404598,38.2468553
2001813706,54.8404649,38.2469178
2001813707,54.8404661,38.2495205
2001813708,54.8404678,38.2495393
2001813709,54.8404754,38.2470450
2001813710,54.8404804,38.2471039
2001813711,54.8404998,38.2497406
2001813712,54.8405018,38.2497611
2001813713,54.8405193,38.2495245
2001813714,54.8405214,38.2495465
2001813715,54.8405502,38.2475184
2001813716,54.8405440,38.2497490
2001813717,54.8405455,38.2497642
2001813718,54.8405506,38.2529045
2001813719,54.8405724,38.2477699
2001813720,54.8405599,38.2531116
2001813721,54.8405787,38.2495301
2001813722,54.8405809,38.2495528
2001813723,54.8405959,38.2497498
2001813725,54.8405976,38.2497683
2001813726,54.8406412,38.2495355
2001813727,54.8406383,38.2533852
2001813728,54.8406433,38.2495584
2001813729,54.8406767,38.2497457
2001813730,54.8406801,38.2497811
2001813731,54.8406980,38.2495428
2001813732,54.8407001,38.2495641
2001813733,54.8407269,38.2467697
2001813734,54.8407328,38.2468473
2001813735,54.8407387,38.2474683
2001813736,54.8407396,38.2497641
2001813737,54.8407438,38.2469739
2001813738,54.8407490,38.2470332
2001813739,54.8407580,38.2495475
2001813740,54.8407417,38.2497863
2001813741,54.8407609,38.2477198
2001813742,54.8407602,38.2495707
2001813743,54.8407984,38.2497701
2001813744,54.8408003,38.2497898
2001813745,54.8407973,38.2524288
2001813746,54.8408136,38.2495554
2001813747,54.8408178,38.2528686
2001813748,54.8408213,38.2558501
2001813749,54.8408349,38.2497798
2001813750,54.8408505,38.2510471
2001813751,54.8408714,38.2516220
2001813752,54.8408844,38.2563534
2001813753,54.8409214,38.2524114
2001813754,54.8409326,38.2476618
2001813755,54.8409448,38.2477880
2001813757,54.8409419,38.2528511
2001813758,54.8409780,38.2560808
2001813759,54.8409988,38.2467024
2001813760,54.8410183,38.2463914
2001813761,54.8410155,38.2469067
2001813762,54.8410257,38.2464730
2001813763,54.8410352,38.2465975
2001813764,54.8410565,38.2464282
2001813765,54.8410633,38.2465184
2001813766,54.8410666,38.2470088
2001813767,54.8410962,38.2470654
2001813768,54.8411505,38.2475986
2001813769,54.8411627,38.2477249
2001813770,54.8411768,38.2464012
2001813771,54.8411835,38.2464913
2001813772,54.8411939,38.2510094
2001813773,54.8411950,38.2516835
2001813774,54.8412013,38.2518071
2001813775,54.8411967,38.2566771
2001813776,54.8412215,38.2500711
2001813777,54.8412148,38.2515843
2001813778,54.8412141,38.2533244
2001813779,54.8412379,38.2477028
2001813780,54.8412305,38.2528123
2001813781,54.8412398,38.2530194
2001813782,54.8412498,38.2508624
2001813783,54.8412560,38.2516741
2001813784,54.8412706,38.2480674
2001813785,54.8412649,38.2512244
2001813786,54.8412623,38.2517977
2001813787,54.8412904,38.2564044
2001813789,54.8413168,38.2484108
2001813790,54.8413281,38.2461718
2001813791,54.8413402,38.2463063
2001813792,54.8413312,38.2499296
2001813793,54.8413753,38.2466947
2001813794,54.8414068,38.2520074
2001813795,54.8414109,38.2522132
2001813796,54.8414880,38.2479833
2001813797,54.8414869,38.2573103
2001813798,54.8414825,38.2575063
2001813799,54.8414977,38.2520019
2001813800,54.8415019,38.2522077
2001813801,54.8415113,38.2571757
2001813802,54.8415113,38.2576947
2001813803,54.8415113,38.2585513
2001813804,54.8415310,38.2565902
2001813805,54.8415556,38.2570758
2001813806,54.8415644,38.2578793
2001813807,54.8415698,38.2587129
2001813808,54.8415742,38.2591483
2001813809,54.8415698,38.2591930
2001813810,54.8415745,38.2592175
2001813811,54.8415753,38.2479550
2001813812,54.8415878,38.2592365
2001813813,54.8416030,38.2584510
2001813814,54.8416335,38.2480428
2001813815,54.8416500,38.2482349
2001813816,54.8416552,38.2580638
2001813817,54.8416441,38.2591790
2001813818,54.8416616,38.2586127
2001813819,54.8416894,38.2593017
2001813820,54.8417059,38.2506118
2001813821,54.8417172,38.2563673
2001813822,54.8417452,38.2505568
2001813823,54.8417480,38.2507025
2001813824,54.8417437,38.2581984
2001813825,54.8417873,38.2506475
2001813826,54.8417923,38.2592510
2001813827,54.8418169,38.2525656
2001813828,54.8418146,38.2582560
2001813830,54.8418828,38.2522647
2001813831,54.8419202,38.2483137
2001813832,54.8419192,38.2560248
2001813833,54.8419098,38.2582676
2001813834,54.8419434,38.2524061
2001813835,54.8419799,38.2560175
2001813836,54.8419877,38.2587216
2001813837,54.8419939,38.2582253
2001813838,54.8419935,38.2585664
2001813839,54.8420203,38.2588266
2001813840,54.8420306,38.2496426
2001813841,54.8420297,38.2582663
2001813842,54.8420296,38.2586823
2001813843,54.8420524,38.2474319
2001813844,54.8420535,38.2589280
2001813845,54.8420620,38.2475625
2001813846,54.8420591,38.2482789
2001813847,54.8420651,38.2562870
2001813848,54.8420916,38.2586333
2001813849,54.8421042,38.2459551
2001813850,54.8421010,38.2482098
2001813851,54.8420982,38.2584682
2001813852,54.8421166,38.2461055
2001813853,54.8421098,38.2474191
2001813854,54.8421194,38.2475498
2001813855,54.8421220,38.2587312
2001813856,54.8421365,38.2585912
2001813857,54.8421485,38.2464925
2001813858,54.8421711,38.2461885
2001813859,54.8421648,38.2496090
2001813860,54.8421876,38.2463806
2001813861,54.8422063,38.2587089
2001813862,54.8422148,38.2473236
2001813863,54.8422352,38.2468708
2001813864,54.8422516,38.2470629
2001813866,54.8422498,38.2477612
2001813867,54.8422855,38.2475462
2001813868,54.8422751,38.2478771
2001813869,54.8422915,38.2480691
2001813870,54.8423020,38.2477383
2001813871,54.8423079,38.2557050
2001813872,54.8423029,38.2586545
2001813873,54.8423003,38.2587525
2001813874,54.8421829,38.2509350
2001813875,54.8423307,38.2478671
2001813876,54.8423550,38.2481424
2001813877,54.8423196,38.2579696
2001813878,54.8422675,38.2511509
2001813879,54.8423973,38.2515995
2001813880,54.8423930,38.2559745
2001813881,54.8423970,38.2582048
2001813882,54.8424295,38.2506434
2001813883,54.8424299,38.2583052
2001813884,54.8424579,38.2517408
2001813885,54.8424809,38.2561492
2001813886,54.8425132,38.2577753
2001813887,54.8425142,38.2508593
2001813888,54.8425207,38.2483464
2001813889,54.8425384,38.2485588
2001813890,54.8425407,38.2561415
2001813891,54.8425454,38.2486430
2001813892,54.8425450,38.2517431
2001813893,54.8425890,38.2579984
2001813894,54.8425632,38.2488564
2001813895,54.8425838,38.2560233
2001813896,54.8426064,38.2494912
2001813897,54.8426302,38.2579765
2001813898,54.8426425,38.2561838
2001813899,54.8426664,38.2482031
2001813900,54.8426748,38.2483029
2001813901,54.8426762,38.2560668
2001813902,54.8426925,38.2485164
2001813903,54.8426995,38.2486006
2001813904,54.8427172,38.2488131
2001813905,54.8427097,38.2580013
2001813906,54.8427252,38.2489084
2001813907,54.8427377,38.2562646
2001813908,54.8427464,38.2514732
2001813909,54.8427682,38.2481776
2001813911,54.8427795,38.2561592
2001813912,54.8428127,38.2460228
2001813913,54.8428291,38.2462148
2001813914,54.8428269,38.2488828
2001813915,54.8428285,38.2564068
2001813916,54.8428556,38.2459077
2001813917,54.8428462,38.2573449
2001813918,54.8428888,38.2458783
2001813919,54.8428623,38.2459725
2001813920,54.8428767,38.2467051
2001813921,54.8428816,38.2565760
2001813922,54.8428759,38.2574125
2001813923,54.8429033,38.2459496
2001813924,54.8428959,38.2462971
2001813925,54.8428932,38.2468972
2001813926,54.8428993,38.2572295
2001813927,54.8429058,38.2576093
2001813929,54.8429271,38.2473805
2001813930,54.8429259,38.2567451
2001813931,54.8429392,38.2569489
2001813932,54.8429303,38.2570834
2001813933,54.8429313,38.2573308
2001813934,54.8429435,38.2475725
2001813935,54.8429518,38.2476995
2001813936,54.8429703,38.2471213
2001813937,54.8429811,38.2462748
2001813938,54.8429877,38.2566893
2001813939,54.8429830,38.2571976
2001813940,54.8430080,38.2568361
2001813941,54.8430096,38.2570345
2001813942,54.8430276,38.2573076
2001813944,54.8430490,38.2471002
2001813945,54.8430536,38.2489152
2001813946,54.8431638,38.2584850
2001813947,54.8432194,38.2510228
2001813948,54.8432276,38.2564111
2001813949,54.8432433,38.2508070
2001813950,54.8432693,38.2506299
2001813951,54.8432876,38.2508314
2001813952,54.8433876,38.2504512
2126388363,54.9481550,38.3537164
2126388369,54.9518799,38.3512858
2127161457,54.8522314,38.2591241
2127161487,54.8523873,38.2591069
2127161497,54.8522254,38.2593393
2156431427,54.7991566,37.9699028
2156431428,54.7995809,37.9738853
2156431429,54.7996412,37.9655341
2156431430,54.8010236,37.9844452
2156431431,54.8019749,37.9930461
2156431435,54.8028174,37.9984141
2156431439,54.8037065,38.0048154
2156431440,54.8044502,38.0099914
2156431441,54.8052539,38.0156952
2156431442,54.8054276,37.6310891
2156431444,54.8055882,37.6333739
2156431445,54.8059665,38.0207530
2156431450,54.8063979,37.6448899
2156431453,54.8064643,38.0242858
2156431455,54.8066949,37.6240232
2156431460,54.8068534,37.6474678
2156431462,54.8069445,38.0276935
2156431465,54.8070332,37.8982671
2156431473,54.8071124,37.6229832
2156431476,54.8072421,37.6209724
2156431478,54.8075951,37.6578791
2156431480,54.8076085,37.6621092
2156431481,54.8077315,38.0333494
2156431482,54.8077682,37.8918150
2156431483,54.8078143,37.6177824
2156431486,54.8079914,37.8896516
2156431493,54.8084634,38.0384784
2156431495,54.8085072,37.6139190
2156431502,54.8089158,38.0399813
2156431504,54.8089637,37.6125913
2156431507,54.8091128,37.6105419
2156431509,54.8092134,38.0436787
2156431512,54.8093434,38.0430834
2156431514,54.8096874,37.6073385
2156431531,54.8098324,38.0465053
2156431533,54.8098781,38.0483687
2156431541,54.8102518,38.0493059
2156431546,54.8104502,37.6030849
2156431548,54.8104917,38.0529312
2156431551,54.8107358,37.8646194
2156431558,54.8109739,38.0536998
2156431563,54.8109022,38.0547205
2156431585,54.8117196,38.0587359
2156431589,54.8116514,38.0600547
2156431595,54.8120775,38.0612562
2156431601,54.8119026,38.0618309
2156431613,54.8123085,38.0644897
2156431618,54.8125027,38.0642772
2156431620,54.8130469,38.0681301
2156431626,54.8126557,38.0683046
2156431631,54.8129922,37.6618237
2156431636,54.8131987,37.6613966
2156431639,54.8136186,37.8386388
2156431650,54.8135754,38.1566512
2156431657,54.8145974,38.0792276
2156431658,54.8145086,38.1529985
2156431661,54.8143577,38.0803104
2156431666,54.8151754,38.0835324
2156431669,54.8150012,38.0838228
2156431671,54.8154028,38.0864450
2156431676,54.8156863,38.0869885
2156431678,54.8158056,38.0894953
2156431683,54.8164942,38.1473021
2156431685,54.8166120,38.0931538
2156431687,54.8167211,38.0957238
2156431704,54.8171234,37.8074541
2156431706,54.8171894,38.0991081
2156431708,54.8175681,38.1020031
2156431712,54.8179583,38.1028607
2156431715,54.8179169,38.1046709
2156431717,54.8180409,38.1429260
2156431720,54.8183156,38.1075811
2156431723,54.8185195,38.1074223
2156431725,54.8189931,37.6615054
2156431738,54.8196329,37.6610644
2156431742,54.8199022,38.1375064
2156431745,54.8199560,38.1353224
2156431747,54.8202623,38.1312666
2156431750,54.8201936,38.1227408
2156431756,54.8204111,38.1226231
2156431757,54.8206327,37.7806662
2156431761,54.8208062,38.1269579
2156431763,54.8208383,38.1257284
2156431766,54.8214523,37.7708748
2156431776,54.8221939,37.5949693
2156431780,54.8226660,37.6613251
2156431787,54.8228803,37.6608987
2156431794,54.8234277,37.5930757
2156431797,54.8236735,37.5932469
2156431799,54.8235782,37.7422365
2156431804,54.8238693,37.7412970
2156431810,54.8244692,37.6612366
2156431814,54.8245789,37.5911864
2156431820,54.8258388,37.5893836
2156431825,54.8263862,37.6607199
2156431828,54.8264403,37.6611399
2156431833,54.8273951,37.5904501
2156431835,54.8286442,37.6606047
2156431840,54.8287468,37.6802357
2156431844,54.8288216,37.5914278
2156431846,54.8291249,37.6755891
2156431851,54.8295301,37.6706111
2156431853,54.8301364,37.6651801
2156431859,54.8302104,37.5923796
2156431875,54.8317795,37.5841559
2156431881,54.8325794,37.5940034
2156431884,54.8325161,37.5944167
2156431938,54.8578123,37.5695618
2156431941,54.8602637,37.5651833
2156431944,54.8618772,37.5624420
2156431950,54.8777767,37.5598888
2156431955,54.8961883,37.5338845
2156431962,54.9077253,37.5139255
2156431968,54.9094838,37.5107495
2156431988,54.9148944,37.5013168
2186924708,54.8483769,38.2581814
2186924713,54.8486821,38.2568938
2186924716,54.8489259,38.2571138
2186924718,54.8493593,38.2557577
2186924720,54.8493842,38.2580558
2186924722,54.8496124,38.2581631
2186924723,54.8499903,38.2568493
2186924725,54.8503530,38.2581563
2186924728,54.8505578,38.2572635
2186924730,54.8505848,38.2574861
2186924732,54.8508280,38.2579862
2186924735,54.8510585,38.2573130
2186924738,54.8510628,38.2573485
2186924742,54.8510884,38.2570696
2186924745,54.8511042,38.2571997
2186924748,54.8511346,38.2571886
2186924751,54.8511501,38.2573166
2186924754,54.8512599,38.2564706
2186924757,54.8517355,38.2563261
2186924759,54.8517821,38.2586982
2186924762,54.8518565,38.2571790
2186924765,54.8519030,38.2574570
2186924769,54.8519543,38.2574317
2186924772,54.8519808,38.2577640
2186924775,54.8522776,38.2580934
2186924778,54.8523468,38.2601580
2186924781,54.8524437,38.2579549
2186924783,54.8527000,38.2570866
2186924798,54.8528645,38.2579423
2186924801,54.8528868,38.2573598
2186924804,54.8529394,38.2575994
2186924807,54.8529662,38.2573071
2186924809,54.8529766,38.2573540
2186924811,54.8530130,38.2575105
2186924813,54.8530207,38.2575455
2186924815,54.8530536,38.2572602
2186924818,54.8530618,38.2572975
2186924820,54.8530734,38.2581641
